id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
857679,room,4486531,Adel,,Villeray-Saint-Michel-Parc-Extension,45.54376,-73.61496,Private room,126,1,0,,,1,0,0,
858051,"1800 SQ.FT, 4 BEDROOMS, 2 BATHROOMS",4489286,Ibrahim,,Verdun,45.45032,-73.56707,Entire home/apt,309,7,32,2020-03-17,0.31,2,254,0,1169743656
862116,"Plateau area 2min metro, Modern 1br",4518188,Irie,,Le Plateau-Mont-Royal,45.5261,-73.59009,Entire home/apt,79,14,234,2019-12-02,2.15,4,276,0,
865853,Fully renovated apt Rosemont Petite Patrie,1155194,Céline&François,,Rosemont-La Petite-Patrie,45.53931,-73.59157,Entire home/apt,66,32,198,2021-11-24,1.85,1,191,2,
866133,"Super! Feel lucky? Fast ""réponse""",4296239,Lynne,,Mercier-Hochelaga-Maisonneuve,45.55621,-73.53948,Private room,86,2,91,2019-08-25,0.85,1,0,0,
869558,Le Boston - Cheap & Charming apt (near OLD MTL),1016614,Home In Montreal,,Le Sud-Ouest,45.47984,-73.55837,Entire home/apt,74,90,27,2017-04-30,0.26,12,94,0,
870440,Studio-Loft in Old Montréal,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.505,-73.55484,Entire home/apt,329,1,0,,,5,109,0,
875315,6 minutes à pieds du marché J-Talon,4621118,Josée,,Villeray-Saint-Michel-Parc-Extension,45.54245,-73.61908,Entire home/apt,100,31,15,2021-08-02,0.22,3,152,3,
876743,Serene place in pristine Mile End location,2672920,Alexandra,,Le Plateau-Mont-Royal,45.52165,-73.59877,Private room,69,31,43,2021-10-23,0.46,1,195,3,
878292,Sympathique Condo parc LAURIER plateau trendy,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53302,-73.58786,Entire home/apt,150,31,9,2019-09-18,0.11,4,38,0,
889347,FURNISHED STUDIO FOR TWO VERY NEAR METRO; DALI,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53421,-73.60252,Entire home/apt,65,5,59,2021-10-28,0.55,4,223,8,266641
890444,Charming spot in Montreal,4700215,Valérie,,Mercier-Hochelaga-Maisonneuve,45.5578,-73.53967,Entire home/apt,70,7,76,2021-03-13,0.77,1,3,1,
898804,3 1/2  + Hide-a-bed  in Plateau !!!,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53571,-73.56806,Entire home/apt,55,31,26,2021-10-31,0.25,2,333,1,
903741,Deluxe Loft,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.50519,-73.55422,Entire home/apt,309,2,3,2016-09-07,0.04,5,133,0,
903790,Studio with Kitchenette and Terrace,4359426,Daniel,,Mercier-Hochelaga-Maisonneuve,45.60633,-73.53885,Entire home/apt,28,30,99,2019-02-16,0.92,1,261,0,
905618,"Little Italy, quiet and sunny.",4653953,Laurent,,Rosemont-La Petite-Patrie,45.53294,-73.61533,Entire home/apt,135,4,47,2020-02-22,0.45,1,47,0,
909966,1 bedroom apartment at Angrignon metro station,1646154,Dimitri,,Le Sud-Ouest,45.45053,-73.60031,Entire home/apt,34,40,38,2021-11-01,0.36,5,254,5,
909980,"New, free wi-fi phone, near metro",1646154,Dimitri,,Le Sud-Ouest,45.45225,-73.60177,Entire home/apt,33,40,58,2021-10-29,0.54,5,227,5,
912494,Charming and furnished apt - Montréal - Plateau,292507076,Luckey,,Le Plateau-Mont-Royal,45.53798,-73.57902,Entire home/apt,91,2,140,2021-11-07,1.31,34,79,27,
919567,"Montréal, Cosy",4940012,Anne-Claire,,Villeray-Saint-Michel-Parc-Extension,45.55524,-73.59896,Entire home/apt,71,7,28,2021-05-31,0.26,1,322,1,
927964,Rosemont - Une adresse pour vous!,4795915,Nicole,,Villeray-Saint-Michel-Parc-Extension,45.55459,-73.59638,Entire home/apt,45,32,33,2021-08-14,0.31,4,336,1,
927978,4 et demi au coeur de Rosemont(2lits),4795915,Nicole,,Rosemont-La Petite-Patrie,45.55538,-73.59036,Entire home/apt,49,32,33,2019-08-08,0.36,4,326,0,
929583,3 1/2  sur le Plateau !,4797675,Marie-Hélène,,Le Plateau-Mont-Royal,45.53377,-73.56627,Entire home/apt,50,31,29,2021-11-20,0.30,2,214,3,
936438,3 1/2 rooms all-comfort,5054644,Denis,,Rosemont-La Petite-Patrie,45.56718,-73.57658,Entire home/apt,94,2,23,2021-12-05,0.23,2,342,12,257530
937926,"GREAT LOCATION,  BEAUBIEN METRO; PICASSO STUDIO",4718435,Pierre,,Rosemont-La Petite-Patrie,45.53419,-73.6023,Entire home/apt,55,5,74,2021-08-31,0.71,4,115,8,266641
938150,STUDIO 200 METERS FROM BEAUBIEN METRO; VAN GOGH,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53411,-73.6024,Entire home/apt,65,5,106,2021-11-28,1.01,4,119,16,266641
938159,Appartment Rosemont / Petite-Patrie,5066200,Harold & Catherine,,Rosemont-La Petite-Patrie,45.55025,-73.58902,Entire home/apt,75,32,59,2021-04-08,0.57,1,67,2,
939730,Beautiful Mile-End Apartment!,3345978,Mathieu,,Rosemont-La Petite-Patrie,45.52993,-73.61427,Entire home/apt,86,31,19,2021-09-06,0.18,5,324,1,
942281,2 Bedroom apartment in Old Montreal,4587187,Lofts Du Vieux-Port,,Ville-Marie,45.50659,-73.55441,Entire home/apt,489,2,10,2018-07-17,0.13,5,79,0,
942837,Luxury Apt in Le Plateau / Mile End - 3 bedrooms,4462156,Florence Et France,,Le Plateau-Mont-Royal,45.51812,-73.59068,Entire home/apt,166,31,29,2019-07-13,0.27,8,211,0,
947428,Mtl App. tout neuf éclairé & stylé!,5135029,Marie-Chantale,,Ahuntsic-Cartierville,45.54658,-73.66704,Entire home/apt,130,30,15,2021-10-31,0.16,1,196,3,
957455,Mile-End-Beau-Grand-Propre-Calme,5206779,Heidi,,Le Plateau-Mont-Royal,45.52257,-73.59957,Private room,78,4,3,2019-10-02,0.11,1,344,0,
958487,Riverside 2BR near Metro in Verdun,1864616,Cynthia & Jonathan,,Verdun,45.45783,-73.56622,Entire home/apt,99,30,96,2020-09-30,0.97,1,159,0,
958492,"Funky, cosy Mile end appartment",5215214,Charlotte,,Le Plateau-Mont-Royal,45.5235,-73.5969,Entire home/apt,98,7,29,2017-01-01,0.31,1,38,0,
973689,4-1/2 MEUBLÉ TOUT INCLUS AVEC COURS,5324998,France,,Rosemont-La Petite-Patrie,45.54816,-73.58224,Private room,50,180,0,,,1,365,0,
975322,Little Italy / Mile-End - Top floor + terrasse +AC,5334168,Max,,Rosemont-La Petite-Patrie,45.53179,-73.60689,Entire home/apt,186,2,19,2021-07-30,0.18,1,155,3,
977083,Shinny Cozy Flat - Promenade Masson,5346198,Claudine,,Rosemont-La Petite-Patrie,45.55363,-73.57446,Entire home/apt,65,30,33,2021-11-02,0.32,1,236,3,
987285,Beautiful apartment in Mile-End,3427166,Geneviève,,Le Plateau-Mont-Royal,45.52205,-73.5993,Entire home/apt,125,4,28,2021-08-07,0.27,1,170,1,
996300,Lovely Esplanade Ave Apartment on Plateau Montreal,2884582,Don,,Le Plateau-Mont-Royal,45.51878,-73.59151,Entire home/apt,183,3,115,2021-10-11,1.09,1,156,2,
1015080,NEW CONDO downtown Montreal,5585241,Louie,,Ville-Marie,45.52556,-73.54897,Private room,103,360,0,,,1,365,0,
1019168,"Cozy Nest, heart of the Plateau",39300,Lilou,,Le Plateau-Mont-Royal,45.52169,-73.58807,Private room,48,2,96,2021-11-30,1.05,1,42,6,
1036575,Cozy bedroom,5706197,Meredith,,Verdun,45.4683,-73.56828,Private room,160,7,5,2017-07-01,0.08,1,365,0,
1046057,Condo - 2 level Mile-End/Plateau,3775482,Mylene,,Le Plateau-Mont-Royal,45.5216,-73.59065,Entire home/apt,100,31,18,2021-11-09,0.17,1,251,2,
1053334,Bright and spacious condo. Plateau Mont-Royal,5799469,Louise,,Le Plateau-Mont-Royal,45.53444,-73.58247,Entire home/apt,108,12,3,2018-07-21,0.04,1,362,0,
1067530,Belle au bois dormant,5874268,Sarah,,Le Plateau-Mont-Royal,45.52202,-73.57864,Private room,31,31,39,2021-09-10,0.39,1,245,2,
1069924,Loft Plateau Mt-Royal/Mile End,432864,Olivier,,Le Plateau-Mont-Royal,45.52013,-73.58817,Entire home/apt,99,180,1,2013-04-18,0.01,1,0,0,
1075759,Quiet apartment in  ‘’the village’’,3704756,Sylvain,,Ville-Marie,45.52152,-73.56156,Entire home/apt,44,32,127,2021-08-26,1.22,1,50,3,
1085610,Lovely Oasis  Apartment*****,5967873,Anna Maria,,Saint-Léonard,45.58355,-73.57712,Entire home/apt,79,60,5,2021-11-25,0.05,2,173,2,
1087270,"Apartment (Jacuzzi, sauna, heated pool)",5976431,Yan,,Le Sud-Ouest,45.48074,-73.57046,Entire home/apt,130,7,1,2017-09-14,0.02,1,0,0,
1090147,Condo in the Heart of Old Montreal,5989950,Graham,,Ville-Marie,45.51144,-73.55117,Shared room,102,30,0,,,1,365,0,
1092987,"Near Metro, Luxury, Quiet, Old MTL, Chinatown",5998200,Amanda,,Ville-Marie,45.51188,-73.55988,Entire home/apt,106,230,10,2015-08-07,0.10,4,101,0,
1094965,5 1/2 à louer pour 1 an tout inclu,6015832,Marie-Josée,,Mercier-Hochelaga-Maisonneuve,45.55328,-73.55326,Private room,34,360,0,,,1,365,0,
1096987,"Large apart., sunny garden, 3 closed bedrooms.",1456150,Simon,,Rosemont-La Petite-Patrie,45.53165,-73.60797,Entire home/apt,110,4,46,2019-08-31,0.45,2,1,0,
1097613,Family condo in the heart of Montre,6031956,Delphine,,Ville-Marie,45.51681,-73.55947,Entire home/apt,138,30,2,2015-07-03,0.02,1,332,0,
1101472,A private room in our SweetHome,889275,Marina,,Westmount,45.48858,-73.60745,Private room,23,1,34,2020-09-01,0.33,3,225,0,
1102350,Amazing modern loft - Old Montreal!,1850391,Eric,,Ville-Marie,45.50044,-73.55836,Entire home/apt,82,59,13,2019-08-11,0.12,1,224,0,
1107284,Charming sunny flat in the Plateau-Mile End!,6064767,Hana,,Le Plateau-Mont-Royal,45.52326,-73.58894,Entire home/apt,135,3,101,2021-09-05,0.98,1,224,3,
1117853,Plateau Apt. for 1 ($350/m May-Aug),6135550,Honor,,Le Plateau-Mont-Royal,45.52162,-73.57406,Private room,102,30,0,,,1,365,0,
1126500,ENJOY ATWATER MARKET AREA 602,3888043,Louise,,Le Sud-Ouest,45.47998,-73.57523,Entire home/apt,140,31,0,,,9,89,0,
1129128,VERY NICE 2 BEDROOM APT. TERRACE,3888043,Louise,,Le Sud-Ouest,45.47998,-73.57523,Entire home/apt,145,30,0,,,9,287,0,
1129172,2 Bedroom with large Terrace,3888043,Louise,,Le Sud-Ouest,45.47991,-73.57515,Entire home/apt,170,30,2,2013-08-26,0.02,9,89,0,
1132021,Cute Apt-Heart of downtown Montreal,4162573,Estée,,Ville-Marie,45.5058,-73.56722,Entire home/apt,94,3,73,2021-07-28,1.30,2,0,3,
1132103,*Ladies only- CUTE LOFT Montreal.,4162573,Estée,,Ville-Marie,45.50714,-73.56763,Shared room,49,2,31,2019-03-07,0.47,2,0,0,
1132199,"Charming 1 bedroom facing Parc Athena, Mile Ex",5421909,Spyros,,Villeray-Saint-Michel-Parc-Extension,45.52723,-73.62386,Entire home/apt,500,300,2,2017-07-19,0.04,1,0,0,
1135356,STUDIO,3548411,CASA Heidi,,Ville-Marie,45.49839,-73.57972,Entire home/apt,103,30,41,2021-08-29,0.39,4,5,1,
1151635,Plateau Montreal- Studio 9,6312297,Katherine,,Le Plateau-Mont-Royal,45.52716,-73.57478,Entire home/apt,42,32,21,2020-04-01,0.23,13,353,0,
1153396,Big Modern Apartment on Plateau,6338106,Mikael,,Le Plateau-Mont-Royal,45.52536,-73.58573,Entire home/apt,95,45,27,2016-08-27,0.26,1,0,0,
1164115,Spacieuse maison à Montréal,6376630,Manon,,Rosemont-La Petite-Patrie,45.56745,-73.57118,Entire home/apt,249,5,20,2019-08-18,0.20,1,280,0,
1175489,The Cosmopolitan,2184362,Alexia,,Le Plateau-Mont-Royal,45.51949,-73.57924,Entire home/apt,71,15,150,2021-12-04,1.46,2,313,5,
1177300,Spacious 2bd -Steps away from metro,6441424,Coco & Jack,,Mercier-Hochelaga-Maisonneuve,45.55398,-73.5497,Entire home/apt,179,5,165,2021-06-30,1.61,1,327,1,CITQ:267234
1183363,"Spacious loft, fully legit BnB, A/C, keyless entry",1015379,Marie,,Le Plateau-Mont-Royal,45.51838,-73.5796,Entire home/apt,299,2,178,2021-11-01,1.75,1,222,18,
1190611,★ Cubahaus ★ International Student Housing 10302,6508215,Cubahaus International,,Ville-Marie,45.51184,-73.56654,Private room,70,30,7,2017-02-23,0.07,7,327,0,
1190745,★ Cubahaus ★ International Student Housing,6508215,Cubahaus International,,Ville-Marie,45.51382,-73.56554,Private room,105,25,10,2015-02-01,0.10,7,364,0,
1190762,★ Cubahaus ★ International Student Housing 10306,6508215,Cubahaus International,,Ville-Marie,45.51251,-73.56526,Private room,105,25,4,2013-07-24,0.04,7,364,0,
1190763,★ Cubahaus ★ International Student Housing 10305,6508215,Cubahaus International,,Ville-Marie,45.51343,-73.56463,Private room,105,25,8,2013-08-22,0.08,7,365,0,
1201108,Bel appartement plateau Mt Royal,4265897,Kelly,,Le Plateau-Mont-Royal,45.53486,-73.57583,Private room,136,21,0,,,1,365,0,
1213399,Your home away from home! Mile End,6404282,Amanda,,Le Plateau-Mont-Royal,45.52526,-73.60819,Entire home/apt,140,4,39,2021-08-06,0.38,1,0,1,
1232374,"Central, Modern & Bright with Backyard Oasis!",6720816,Amy,,Le Plateau-Mont-Royal,45.51334,-73.56983,Entire home/apt,275,4,114,2020-08-29,1.11,2,164,0,
1236108,House 3 bedrooms Le Plateau,6672864,Guy,,Le Plateau-Mont-Royal,45.51253,-73.57,Entire home/apt,103,32,5,2018-05-31,0.05,2,0,0,
1238502,Coeur de HOMA 1,2369940,Sylvie Et Robert,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54834,Entire home/apt,45,30,2,2017-05-03,0.03,2,341,0,
1238669,Vacation in Montreal,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54762,-73.63594,Entire home/apt,60,32,39,2020-03-14,0.72,1,1,0,
1239436,Superbe appartement petite-Italie!,520966,Myriam,,Villeray-Saint-Michel-Parc-Extension,45.53958,-73.6183,Entire home/apt,200,600,2,2017-09-02,0.03,5,254,0,
1242755,"Le Plateau studio 1 Br, Ba, Kit",6672864,Guy,,Le Plateau-Mont-Royal,45.51164,-73.57001,Entire home/apt,36,32,9,2020-11-30,0.11,2,0,0,
1242988,★ Cubahaus ★ International Student Housing 10301,6508215,Cubahaus International,,Ville-Marie,45.51096,-73.56514,Private room,125,30,4,2017-09-01,0.04,7,365,0,
1243517,★ Cubahaus ★ International Student Housing 10304,6508215,Cubahaus International,,Ville-Marie,45.51253,-73.56555,Private room,115,30,1,2016-01-31,0.01,7,365,0,
1246177,Splendid townhouse heart of Plateau,6790831,Jean,,Le Plateau-Mont-Royal,45.53406,-73.57355,Entire home/apt,200,30,250,2020-09-28,2.41,1,70,0,
1249436,Cozy studio nestled within an oasis of nature,6808550,Naveen,,Ville-Marie,45.50938,-73.55319,Entire home/apt,104,3,2,2021-11-06,1.33,3,87,2,
1250721,Beautiful Apartment - Le Plateau,572272,Arnold,,Le Plateau-Mont-Royal,45.5371,-73.57125,Entire home/apt,75,7,1,2013-08-29,0.01,1,134,0,
1280861,Appartement 4 1/2 sur le Plateau,6969564,Pierre,,Le Plateau-Mont-Royal,45.52949,-73.58533,Entire home/apt,71,15,0,,,1,0,0,
1280882,Cute mile end apartment,6969779,Ellison,,Le Plateau-Mont-Royal,45.52494,-73.61051,Private room,147,1,1,2020-12-09,0.08,1,365,0,
1294213,"1 br, heart of Plateau, metro 2 min",4518188,Irie,,Le Plateau-Mont-Royal,45.52679,-73.59011,Entire home/apt,98,25,258,2019-10-14,2.54,4,276,0,
1296772,2 steps from JeanTalonSubway&Market,2148392,Vicente,,Villeray-Saint-Michel-Parc-Extension,45.53941,-73.61949,Entire home/apt,64,32,24,2021-09-01,0.23,1,140,3,
1297518,Bdrm in great Place-des-Arts condo,772685,Christina,,Ville-Marie,45.51062,-73.56974,Private room,90,300,66,2019-01-04,0.64,2,365,0,
1297617,Modest Montreal West Island Home,7053843,Carollynn,,Pierrefonds-Roxboro,45.50133,-73.84077,Entire home/apt,150,7,5,2019-08-13,0.14,2,55,0,301568
1297968,Appartement au cœur de Montréal,6988740,France,,Ville-Marie,45.5215,-73.55805,Private room,70,2,0,,,1,0,0,
1300482,★ Cubahaus ★ International Student Housing 10303,6508215,Cubahaus International,,Ville-Marie,45.51277,-73.56585,Private room,100,25,5,2014-07-07,0.05,7,330,0,
1305552,G location downtown 2 bedrooms apt,7098030,Alexandrie Hostel,,Ville-Marie,45.51883,-73.56206,Entire home/apt,133,7,15,2021-07-12,0.17,13,20,1,
1311743,maison en ville avec jardin,7128420,Hortense,,Le Sud-Ouest,45.45632,-73.596,Entire home/apt,59,4,24,2017-11-26,0.24,2,0,0,
1320736,Very charming apt plateau - Park,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53434,-73.58697,Entire home/apt,140,31,37,2021-11-30,0.36,4,358,11,
1323368,Apartment in La Cité du Multimédia,7183194,Josiane,,Ville-Marie,45.49839,-73.55388,Entire home/apt,125,5,9,2019-08-23,0.09,1,0,0,
1331571,Cozy apartment in the plateau Mont-Royal,38016,Philippe,,Le Plateau-Mont-Royal,45.53086,-73.57776,Entire home/apt,200,7,9,2021-08-24,0.09,1,9,1,307397
1331679,Large 214 square foot room with 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49181,-73.6294,Private room,28,31,82,2019-08-27,0.81,8,155,0,
1332621,Downtown unique Studio apartment,3548411,CASA Heidi,,Ville-Marie,45.49981,-73.58183,Entire home/apt,95,30,31,2020-10-30,0.30,4,335,0,
1332756,Bachelor Apartment in Montreal,7229047,Susan,,Côte-Saint-Luc,45.48305,-73.63855,Entire home/apt,181,3,4,2021-02-17,0.05,1,363,1,
1336250,"Authentic, stylish Old Port loft",5680975,Duncan,,Ville-Marie,45.49975,-73.55666,Entire home/apt,125,32,115,2021-07-16,1.14,1,90,7,
1339165,Chez Yan et Charlotte,7218739,Yan,,Villeray-Saint-Michel-Parc-Extension,45.54207,-73.61947,Private room,53,2,101,2021-11-24,1.00,1,350,7,
1342366,LARGE 2 bedrooms/2 bathrooms- Atwater Market,3888043,Louise,,Le Sud-Ouest,45.48092,-73.57462,Entire home/apt,135,31,0,,,9,89,0,
1351673,IL Destino: Original Tourist apt! - CITQ 186830,2462509,Marisol,,Rosemont-La Petite-Patrie,45.53389,-73.60831,Entire home/apt,89,3,103,2021-10-16,1.15,2,302,8,
1356685,Apt lumineux 3min du métro Joliette,7314872,Jerome,,Mercier-Hochelaga-Maisonneuve,45.54905,-73.55214,Entire home/apt,500,4,16,2017-10-11,0.16,1,0,0,
1367805,Small sunny room /w private balcony + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49185,-73.62946,Private room,23,31,130,2021-10-01,1.28,8,14,1,
1384558,"On 2 floors, 3 bedrooms + private backyard",5468207,Nancy,,Rosemont-La Petite-Patrie,45.54765,-73.57679,Entire home/apt,159,4,16,2018-08-06,0.16,1,0,0,
1386010,"SUNNY LOFT OLD MTL, GARAGE !!!",2747436,Ariane-Li,,Ville-Marie,45.49912,-73.55432,Entire home/apt,80,365,35,2019-06-09,0.34,1,364,0,
1386102,DOWNTOWN_SUMMER-FALL MONTHLY,7499563,Marie,,Ville-Marie,45.51928,-73.56336,Entire home/apt,100,30,10,2019-08-31,0.11,1,313,0,
1421046,"Atwater Market area, Lachine Canal view",3888043,Louise,,Le Sud-Ouest,45.48071,-73.57587,Entire home/apt,120,30,0,,,9,365,0,
1426712,Charmant appartement/deux étages,7673547,Patrick,,Rosemont-La Petite-Patrie,45.55028,-73.58097,Entire home/apt,88,31,25,2018-08-15,0.25,1,0,0,
1428978,Luxurious Apart Heart of Montreal,7684740,Wally,,Ville-Marie,45.4986,-73.57847,Entire home/apt,99,180,6,2018-08-23,0.06,1,225,0,
1429276,Industrial era Loft best location of Old Montreal,7685881,Patrick,,Ville-Marie,45.50023,-73.55518,Entire home/apt,180,3,79,2021-11-14,1.52,4,66,18,
1431430,"Rustic Beams and Bricks at a Charming, Industrial-Era Loft",7685881,Patrick,,Ville-Marie,45.49935,-73.5558,Entire home/apt,250,3,106,2021-11-28,1.04,4,148,3,
1437343,3 ½ « Bohemian-chic in the hipster neighborhood,7672524,Valérie,,Le Plateau-Mont-Royal,45.52624,-73.6081,Entire home/apt,85,2,14,2019-07-12,0.16,1,343,0,
1447970,Chic apt in the heart of Montréal,1213588,Hugues,,Le Plateau-Mont-Royal,45.51585,-73.57393,Entire home/apt,125,30,18,2021-10-04,0.18,1,67,3,
1458435,Appartement à Louer À Montréal,6242955,Yan,,Villeray-Saint-Michel-Parc-Extension,45.55887,-73.60963,Entire home/apt,112,2,132,2021-11-29,1.47,1,365,12,303664
1476737,Condo/Loft in a converted church,7903534,Irina,,Rosemont-La Petite-Patrie,45.53107,-73.61303,Entire home/apt,80,365,0,,,1,365,0,
1488150,SweetHome: a 2-bedroom apartment,889275,Marina,,Westmount,45.49166,-73.60904,Entire home/apt,65,1,19,2015-12-06,0.20,3,353,0,
1496530,"-20% Entire 2 bedrm balcony, FREE parking. 4 pers",7983086,Amir,,Le Sud-Ouest,45.47323,-73.58839,Entire home/apt,99,31,5,2016-07-31,0.05,17,176,0,
1496979,Cozy apt facing Park Laurier,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53096,-73.58513,Entire home/apt,140,31,15,2021-11-08,0.15,4,308,4,
1501912,Huge Room With its own Bathroom!,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.53921,-73.60777,Private room,75,1,477,2021-12-08,5.76,7,350,46,
1502401,Cœur de HOMA,2369940,Sylvie Et Robert,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54768,Entire home/apt,45,30,6,2020-06-28,0.07,2,291,0,
1532800,Charmant Rdc avec jardin face parc,4641329,Pierrette,,Le Plateau-Mont-Royal,45.5362,-73.58311,Entire home/apt,250,7,23,2021-10-23,0.25,4,350,4,307396
1537570,Double bedroom-best spot in town !,4349036,Patrick,,Rosemont-La Petite-Patrie,45.54876,-73.59617,Private room,40,4,43,2019-09-23,0.47,2,71,0,
1544844,L'inoubliable ,8232632,Luz,,Villeray-Saint-Michel-Parc-Extension,45.56489,-73.59731,Entire home/apt,38,32,221,2021-12-09,2.19,1,334,4,
1554643,15 min. Montreal airport. Water,7038328,Lissa,,Lachine,45.43079,-73.67173,Entire home/apt,75,32,40,2021-01-02,0.40,2,254,1,
1555580,"Beautiful apartment, room for rent.",6841780,Thomas,,Le Sud-Ouest,45.48172,-73.56808,Private room,80,3,24,2021-10-14,0.24,1,356,2,
1562193,LUX 2-BDRM APARTMENT! READY FOR FORMULA ONE!,2947799,Niki,,Ville-Marie,45.49983,-73.57813,Entire home/apt,1000,2,0,,,1,363,0,
1571302,LUXURIOUS 2 BEDROOMS CONDO,8355288,Cadet,,Le Sud-Ouest,45.48081,-73.57793,Entire home/apt,114,3,4,2018-11-14,0.11,1,1,0,
1581691,Apartment downtown Montreal,8412574,Nancy,,Ville-Marie,45.5081,-73.55797,Entire home/apt,96,30,3,2014-07-08,0.03,1,217,0,
1587472,Superbe 2 1/2 plateau mont royal,5135461,Sandra,,Le Plateau-Mont-Royal,45.52983,-73.58871,Entire home/apt,335,2,1,2014-01-03,0.01,1,365,0,
1589452,Appart. Zen au coeur de Montréal,8438709,Barbara,,Ville-Marie,45.51821,-73.55883,Entire home/apt,106,31,45,2021-09-03,0.45,1,128,5,
1592606,NEW studio full kitchen very calm,8494634,Geneviève Et Renaud,,Ahuntsic-Cartierville,45.57158,-73.64661,Entire home/apt,88,31,39,2021-11-30,0.43,1,328,2,
1594053,Beautiful Loft in Old Montreal,8502121,Istifan,,Ville-Marie,45.50152,-73.55854,Entire home/apt,295,3,7,2016-04-04,0.07,2,61,0,
1601488,loft style new york,8534820,Gerard,,Ville-Marie,45.49862,-73.55977,Entire home/apt,163,3,64,2019-08-05,0.68,2,84,0,
